Circuit delay: 3251.66 ps

Gate slacks:
INP-n906: 2755.72 ps
AND-n907: 2856.76 ps
INP-n908: 2755.72 ps
AND-n909: 2856.76 ps
INP-n910: 2755.72 ps
AND-n911: 2856.76 ps
INP-n912: 2755.72 ps
AND-n913: 2856.76 ps
INP-n914: 2755.72 ps
AND-n915: 2856.76 ps
INP-n916: 2755.72 ps
AND-n917: 2856.76 ps
INP-n918: 2755.72 ps
AND-n919: 2856.76 ps
INP-n920: 2755.72 ps
AND-n921: 2856.76 ps
INP-n922: 2755.72 ps
AND-n923: 2856.76 ps
INP-n924: 2755.72 ps
AND-n925: 2856.76 ps
INP-n926: 2755.72 ps
AND-n927: 2856.76 ps
INP-n928: 2755.72 ps
AND-n929: 2856.76 ps
INP-n930: 2794.93 ps
AND-n931: 2856.76 ps
INP-n932: 2794.93 ps
AND-n933: 2856.76 ps
INP-n934: 2794.93 ps
AND-n935: 2856.76 ps
INP-n936: 2755.72 ps
AND-n937: 2856.76 ps
INP-n938: 2755.72 ps
AND-n939: 2856.76 ps
INP-n940: 2755.72 ps
AND-n941: 2856.76 ps
INP-n942: 2755.72 ps
AND-n943: 2856.76 ps
INP-n944: 2755.72 ps
AND-n945: 2856.76 ps
INP-n946: 2755.72 ps
AND-n947: 2856.76 ps
INP-n948: 2755.72 ps
AND-n949: 2856.76 ps
INP-n950: 2444.36 ps
NAND-n951: 2244.49 ps
INP-n952: 2486.67 ps
NAND-n953: 2244.49 ps
INP-n954: 2387.54 ps
NAND-n955: 2244.49 ps
INP-n956: 2439.75 ps
NAND-n957: 2244.49 ps
INP-n958: 2456.13 ps
NAND-n959: 2244.49 ps
INP-n960: 2446.66 ps
NAND-n961: 2244.49 ps
INP-n962: 2412.62 ps
NAND-n963: 2244.49 ps
INP-n964: 2501.39 ps
NAND-n965: 2244.49 ps
INP-n966: 2499.15 ps
NAND-n967: 2244.49 ps
INP-n968: 2546.84 ps
NAND-n969: 2252.80 ps
INP-n970: 2531.31 ps
NAND-n971: 2207.11 ps
INP-n972: 2530.22 ps
NAND-n973: 2193.39 ps
INP-n974: 2613.44 ps
NAND-n975: 2213.10 ps
INP-n976: 2633.85 ps
NAND-n977: 2173.41 ps
INP-n978: 2671.13 ps
NAND-n979: 2128.05 ps
INP-n980: 2662.12 ps
NAND-n981: 2082.35 ps
INP-n982: 2632.11 ps
NAND-n983: 2068.63 ps
INP-n984: 2751.02 ps
NAND-n985: 2088.34 ps
INP-n986: 2810.82 ps
NAND-n987: 2042.99 ps
INP-n988: 2768.53 ps
NAND-n989: 2003.28 ps
INP-n990: 2828.75 ps
NAND-n991: 1963.59 ps
INP-n992: 2792.16 ps
NAND-n993: 1918.23 ps
INP-n994: 2789.03 ps
NAND-n995: 1872.53 ps
INP-n996: 2769.43 ps
NAND-n997: 1858.81 ps
INP-n998: 2811.51 ps
NAND-n999: 1878.53 ps
INP-n1000: 2814.99 ps
NAND-n1001: 1838.83 ps
INP-n1002: 2799.84 ps
NAND-n1003: 1787.32 ps
INP-n1004: 2782.71 ps
NAND-n1005: 1773.60 ps
INP-n1006: 2774.81 ps
NAND-n1007: 1748.05 ps
INP-n1008: 2859.49 ps
NAND-n1009: 1743.78 ps
INP-n1010: 2443.48 ps
NAND-n1011: 1733.73 ps
INP-n1012: 2423.79 ps
NAND-n1013: 1702.44 ps
INP-n1014: 2444.36 ps
NAND-n1015: 2244.49 ps
INP-n1016: 2486.67 ps
NAND-n1017: 2244.49 ps
INP-n1018: 2387.54 ps
NAND-n1019: 2244.49 ps
INP-n1020: 2439.75 ps
NAND-n1021: 2244.49 ps
INP-n1022: 2456.13 ps
NAND-n1023: 2244.49 ps
INP-n1024: 2446.66 ps
NAND-n1025: 2244.49 ps
INP-n1026: 2412.62 ps
NAND-n1027: 2244.49 ps
INP-n1028: 2501.39 ps
NAND-n1029: 2244.49 ps
INP-n1030: 2499.15 ps
NAND-n1031: 2244.49 ps
INP-n1032: 2546.84 ps
NAND-n1033: 2252.80 ps
INP-n1034: 2531.31 ps
NAND-n1035: 2207.11 ps
INP-n1036: 2530.22 ps
NAND-n1037: 2193.39 ps
INP-n1038: 2613.44 ps
NAND-n1039: 2213.10 ps
INP-n1040: 2633.85 ps
NAND-n1041: 2173.41 ps
INP-n1042: 2671.13 ps
NAND-n1043: 2128.05 ps
INP-n1044: 2662.12 ps
NAND-n1045: 2082.35 ps
INP-n1046: 2632.11 ps
NAND-n1047: 2068.63 ps
INP-n1048: 2751.02 ps
NAND-n1049: 2088.34 ps
INP-n1050: 2810.82 ps
NAND-n1051: 2042.99 ps
INP-n1052: 2768.53 ps
NAND-n1053: 2003.28 ps
INP-n1054: 2828.75 ps
NAND-n1055: 1963.59 ps
INP-n1056: 2792.16 ps
NAND-n1057: 1918.23 ps
INP-n1058: 2789.03 ps
NAND-n1059: 1872.53 ps
INP-n1060: 2769.43 ps
NAND-n1061: 1858.81 ps
INP-n1062: 2811.51 ps
NAND-n1063: 1878.53 ps
INP-n1064: 2814.99 ps
NAND-n1065: 1838.83 ps
INP-n1066: 2799.84 ps
NAND-n1067: 1787.32 ps
INP-n1068: 2782.71 ps
NAND-n1069: 1773.60 ps
INP-n1070: 2774.81 ps
NAND-n1071: 1748.05 ps
INP-n1072: 2859.49 ps
NAND-n1073: 1743.78 ps
INP-n1074: 2443.48 ps
NAND-n1075: 1733.73 ps
INP-n1076: 2423.79 ps
NAND-n1077: 1702.44 ps
INP-n1078: 2444.36 ps
NAND-n1079: 2043.02 ps
INP-n1080: 2486.67 ps
NAND-n1081: 2043.02 ps
INP-n1082: 2387.54 ps
NAND-n1083: 2043.02 ps
INP-n1084: 2439.75 ps
NAND-n1085: 2043.02 ps
INP-n1086: 2456.13 ps
NAND-n1087: 2043.02 ps
INP-n1088: 2446.66 ps
NAND-n1089: 2043.02 ps
INP-n1090: 2412.62 ps
NAND-n1091: 2043.02 ps
INP-n1092: 2501.39 ps
NAND-n1093: 2043.02 ps
INP-n1094: 2499.15 ps
NAND-n1095: 2043.02 ps
INP-n1096: 2546.84 ps
NAND-n1097: 2043.02 ps
INP-n1098: 2531.31 ps
NAND-n1099: 2043.02 ps
INP-n1100: 2530.22 ps
NAND-n1101: 2043.02 ps
INP-n1102: 2613.44 ps
NAND-n1103: 2043.02 ps
INP-n1104: 2633.85 ps
NAND-n1105: 2043.02 ps
INP-n1106: 2671.13 ps
NAND-n1107: 2043.02 ps
INP-n1108: 2662.12 ps
NAND-n1109: 2043.02 ps
INP-n1110: 2632.11 ps
NAND-n1111: 2043.02 ps
INP-n1112: 2751.02 ps
NAND-n1113: 2043.02 ps
INP-n1114: 2810.82 ps
NAND-n1115: 2020.11 ps
INP-n1116: 2768.53 ps
NAND-n1117: 1980.40 ps
INP-n1118: 2828.75 ps
NAND-n1119: 1940.71 ps
INP-n1120: 2792.16 ps
NAND-n1121: 1895.35 ps
INP-n1122: 2789.03 ps
NAND-n1123: 1849.66 ps
INP-n1124: 2769.43 ps
NAND-n1125: 1835.94 ps
INP-n1126: 2811.51 ps
NAND-n1127: 1855.65 ps
INP-n1128: 2814.99 ps
NAND-n1129: 1815.96 ps
INP-n1130: 2799.84 ps
NAND-n1131: 1764.44 ps
INP-n1132: 2782.71 ps
NAND-n1133: 1750.72 ps
INP-n1134: 2774.81 ps
NAND-n1135: 1725.18 ps
INP-n1136: 2859.49 ps
NAND-n1137: 1736.33 ps
INP-n1138: 2443.48 ps
NAND-n1139: 1767.14 ps
INP-n1140: 2423.79 ps
NAND-n1141: 1735.85 ps
INP-n1142: 3480.56 ps
NAND-n1143: 2538.61 ps
INP-n1144: 2156.98 ps
NAND-n1145: 2538.61 ps
INP-n1146: 1985.82 ps
NAND-n1147: 2538.61 ps
INP-n1148: 1974.62 ps
NAND-n1149: 2538.61 ps
INP-n1150: 1979.30 ps
NAND-n1151: 2538.61 ps
INP-n1152: 1973.74 ps
NAND-n1153: 2538.61 ps
INP-n1154: 1995.42 ps
NAND-n1155: 2538.61 ps
INP-n1156: 2026.31 ps
NAND-n1157: 2538.61 ps
INP-n1158: 2021.69 ps
NAND-n1159: 2538.61 ps
INP-n1160: 2044.03 ps
NAND-n1161: 2538.61 ps
INP-n1162: 2080.05 ps
NAND-n1163: 2565.28 ps
INP-n1164: 2136.44 ps
NAND-n1165: 2565.28 ps
INP-n1166: 2164.44 ps
NAND-n1167: 2565.28 ps
INP-n1168: 2190.22 ps
NAND-n1169: 2565.28 ps
INP-n1170: 2218.22 ps
NAND-n1171: 2565.28 ps
INP-n1172: 2244.00 ps
NAND-n1173: 2565.28 ps
INP-n1174: 2279.42 ps
NAND-n1175: 2565.28 ps
INP-n1176: 2312.22 ps
NAND-n1177: 2565.28 ps
INP-n1178: 2364.39 ps
NAND-n1179: 2565.28 ps
INP-n1180: 2429.75 ps
NAND-n1181: 2565.28 ps
INP-n1182: -349.99 ps
NAND-n1183: 2763.49 ps
INP-n1184: -300.74 ps
NAND-n1185: 2742.51 ps
INP-n1186: -300.74 ps
NAND-n1187: 2693.21 ps
INP-n1188: -349.99 ps
NAND-n1189: 2736.09 ps
INP-n1190: -300.74 ps
NAND-n1191: 2712.10 ps
INP-n1192: -300.74 ps
NAND-n1193: 2732.83 ps
INP-n1194: -349.99 ps
NAND-n1195: 2708.19 ps
INP-n1196: -349.99 ps
NAND-n1197: 2715.49 ps
INP-n1198: -349.99 ps
NAND-n1199: 2715.49 ps
INP-n1200: -349.99 ps
NAND-n1201: 2712.10 ps
INP-n1202: -300.74 ps
NAND-n1203: 2727.01 ps
INP-n1204: -300.74 ps
NAND-n1205: 2733.85 ps
INP-n1206: -300.74 ps
NAND-n1207: 2699.01 ps
INP-n1208: -349.99 ps
NAND-n1209: 2700.70 ps
INP-n1210: -300.74 ps
NAND-n1211: 2711.58 ps
INP-n1212: -300.74 ps
NAND-n1213: 2732.83 ps
INP-n1214: -349.99 ps
NAND-n1215: 2712.10 ps
INP-n1216: -349.99 ps
NAND-n1217: 2711.58 ps
INP-n1218: -349.99 ps
NAND-n1219: 2702.39 ps
INP-n1220: -300.74 ps
NAND-n1221: 2708.19 ps
INP-n1222: -349.99 ps
NAND-n1223: 2729.94 ps
INP-n1224: -349.99 ps
NAND-n1225: 2700.70 ps
INP-n1226: -349.99 ps
NAND-n1227: 2723.08 ps
INP-n1228: -300.74 ps
NAND-n1229: 2668.63 ps
INP-n1230: -300.74 ps
NAND-n1231: 2649.86 ps
INP-n1232: -300.74 ps
NAND-n1233: 2590.94 ps
INP-n1234: -349.99 ps
NAND-n1235: 2545.77 ps
INP-n1236: -349.99 ps
NAND-n1237: 2494.40 ps
INP-n1238: -349.99 ps
NAND-n1239: 2455.78 ps
INP-n1240: -213.38 ps
NAND-n1241: 2551.49 ps
INP-n1242: -183.55 ps
NAND-n1243: 2838.79 ps
INP-n1244: -157.79 ps
NAND-n1245: 2838.79 ps
INP-n1246: 2511.10 ps
NAND-n1247: 1875.86 ps
INP-n1248: 2273.91 ps
NAND-n1249: 2164.91 ps
INP-n1250: 2682.57 ps
AND-n1251: 1849.35 ps
INP-n1252: 2009.24 ps
NAND-n1253: 2227.47 ps
INP-n1254: 2385.36 ps
NAND-n1255: 2079.85 ps
INP-n1256: 2388.62 ps
NAND-n1257: 2367.64 ps
INP-n1258: 2094.97 ps
NAND-n1259: 2164.91 ps
INP-n1260: 2533.96 ps
NAND-n1261: 1994.78 ps
INP-n1262: 2199.61 ps
NAND-n1263: 2091.98 ps
INP-n1264: 2459.66 ps
NAND-n1265: 1988.79 ps
INP-n1266: 2445.45 ps
NAND-n1267: 2367.64 ps
INP-n1268: 2052.11 ps
NAND-n1269: 2255.37 ps
INP-n1270: 1996.95 ps
NAND-n1271: 2323.92 ps
INP-n1272: 2608.27 ps
NAND-n1273: 1904.41 ps
INP-n1274: 2348.21 ps
NAND-n1275: 2086.15 ps
INP-n1276: 1996.95 ps
NAND-n1277: 2273.26 ps
INP-n1278: 2311.06 ps
NAND-n1279: 2113.39 ps
INP-n1280: 2645.42 ps
NAND-n1281: 1858.56 ps
INP-n1282: 2162.46 ps
NAND-n1283: 2119.22 ps
INP-n1284: 2496.81 ps
NAND-n1285: 1961.55 ps
INP-n1286: 2487.76 ps
NAND-n1287: 2367.64 ps
INP-n1288: 2052.11 ps
NAND-n1289: 2266.21 ps
INP-n1290: 2743.37 ps
AND-n1291: 1888.17 ps
INP-n1292: 2422.51 ps
NAND-n1293: 2034.49 ps
INP-n1294: 1996.95 ps
NAND-n1295: 2337.70 ps
INP-n1296: 2094.97 ps
NAND-n1297: 2204.71 ps
INP-n1298: 2571.12 ps
NAND-n1299: 1955.09 ps
INP-n1300: 2236.76 ps
NAND-n1301: 2170.82 ps
INP-n1302: 2722.93 ps
NAND-n1303: 1864.40 ps
INP-n1304: 2009.24 ps
NAND-n1305: 2227.09 ps
INP-n1306: -49.76 ps
NOT-n1307: 3448.72 ps
INP-n1308: 2868.71 ps
NAND-n1309: 2893.45 ps
INP-n1310: 1838.58 ps
NOT-n1311: 2811.51 ps
INP-n1312: 3496.59 ps
NAND-n1313: 3440.50 ps
INP-n1314: 3496.59 ps
NAND-n1315: 3440.50 ps
INP-n1316: 3461.18 ps
NAND-n1317: 3440.50 ps
INP-n1318: 3461.18 ps
NAND-n1319: 3440.50 ps
INP-n1320: 0.00 ps
NAND-n1321: 3263.79 ps
INP-n1322: 0.00 ps
NAND-n1323: 3263.79 ps
INP-n1324: 0.00 ps
NAND-n1325: 3263.79 ps
INP-n1326: 0.00 ps
NAND-n1327: 3263.79 ps
INP-n1328: 0.00 ps
NAND-n1329: 3263.79 ps
INP-n1330: 0.00 ps
NAND-n1331: 3263.79 ps
INP-n1332: 0.00 ps
NAND-n1333: 3263.79 ps
INP-n1334: 0.00 ps
NAND-n1335: 3263.79 ps
INP-n1336: 0.00 ps
NAND-n1337: 3263.79 ps
INP-n1338: 0.00 ps
NAND-n1339: 3263.79 ps
INP-n1340: 0.00 ps
NAND-n1341: 3263.79 ps
INP-n1342: 2119.75 ps
NAND-n1343: 3263.79 ps
INP-n1344: 1948.60 ps
NAND-n1345: 3263.79 ps
INP-n1346: 1937.41 ps
NAND-n1347: 3263.79 ps
INP-n1348: 1942.09 ps
NAND-n1349: 3263.79 ps
INP-n1350: 1936.53 ps
NAND-n1351: 3263.79 ps
INP-n1352: 1958.21 ps
NAND-n1353: 3263.79 ps
INP-n1354: 1989.10 ps
NAND-n1355: 3263.79 ps
INP-n1356: 1984.48 ps
NAND-n1357: 3263.79 ps
INP-n1358: 2006.83 ps
NAND-n1359: 3263.79 ps
INP-n1360: 2042.85 ps
NAND-n1361: 3263.79 ps
INP-n1362: 2099.24 ps
NAND-n1363: 3263.79 ps
INP-n1364: 2127.23 ps
NAND-n1365: 3263.79 ps
INP-n1366: 2153.02 ps
NAND-n1367: 3263.79 ps
INP-n1368: 2181.01 ps
NAND-n1369: 3263.79 ps
INP-n1370: 2206.80 ps
NAND-n1371: 3263.79 ps
INP-n1372: 2242.22 ps
NAND-n1373: 3263.79 ps
INP-n1374: 2271.02 ps
NAND-n1375: 3263.79 ps
INP-n1376: 2287.89 ps
NAND-n1377: 3263.79 ps
INP-n1378: -89.82 ps
NAND-n1379: 3263.79 ps
INP-n1380: 2916.58 ps
NAND-n1381: 3318.71 ps
INP-n1382: 2928.34 ps
NAND-n1383: 3326.62 ps
INP-n1384: 2950.73 ps
NAND-n1385: 3318.71 ps
INP-n1386: 3341.08 ps
NAND-n1387: 3306.32 ps
INP-n1388: 3341.08 ps
NAND-n1389: 3306.32 ps
INP-n1390: 3347.05 ps
AND-n1391: 3312.45 ps
INP-n1392: 3347.05 ps
AND-n1393: 3312.45 ps
INP-n1394: 3347.05 ps
AND-n1395: 3312.45 ps
INP-n1396: 3347.05 ps
AND-n1397: 3312.45 ps
INP-n1398: 3347.05 ps
AND-n1399: 3312.45 ps
INP-n1400: 3347.05 ps
AND-n1401: 3312.45 ps
INP-n1402: 3347.05 ps
AND-n1403: 3312.45 ps
INP-n1404: 3347.05 ps
AND-n1405: 3312.45 ps
INP-n1406: 3347.05 ps
AND-n1407: 3312.45 ps
INP-n1408: 3347.05 ps
AND-n1409: 3312.45 ps
INP-n1410: 3347.05 ps
AND-n1411: 3312.45 ps
INP-n1412: 3347.05 ps
AND-n1413: 3312.45 ps
INP-n1414: 3347.05 ps
AND-n1415: 3312.45 ps
INP-n1416: 3347.05 ps
AND-n1417: 3312.45 ps
INP-n1418: 3347.05 ps
AND-n1419: 3312.45 ps
INP-n1420: 3347.05 ps
AND-n1421: 3312.45 ps
INP-n1422: 3347.05 ps
AND-n1423: 3312.45 ps
INP-n1424: 3347.05 ps
AND-n1425: 3312.45 ps
INP-n1426: 3347.05 ps
AND-n1427: 3312.45 ps
INP-n1428: 3347.05 ps
AND-n1429: 3312.45 ps
INP-n1430: 3347.05 ps
AND-n1431: 3312.45 ps
INP-n1432: 3347.05 ps
AND-n1433: 3312.45 ps
INP-n1434: 3347.05 ps
AND-n1435: 3312.45 ps
INP-n1436: 3347.05 ps
AND-n1437: 3312.45 ps
INP-n1438: 3328.84 ps
AND-n1439: 3312.45 ps
INP-n1440: 3328.84 ps
AND-n1441: 3312.45 ps
INP-n1442: 3328.84 ps
AND-n1443: 3312.45 ps
INP-n1444: 3328.84 ps
AND-n1445: 3312.45 ps
INP-n1446: 3328.84 ps
AND-n1447: 3312.45 ps
INP-n1448: 3328.84 ps
AND-n1449: 3312.45 ps
INP-n1450: 2976.05 ps
NAND-n1451: 2260.56 ps
INP-n1452: 2969.23 ps
NAND-n1453: 2277.79 ps
INP-n1454: 2949.12 ps
NAND-n1455: 2233.79 ps
INP-n1456: 2977.13 ps
NAND-n1457: 2290.20 ps
INP-n1458: 2189.17 ps
NAND-n1459: 2956.06 ps
INP-n1460: 2173.91 ps
NAND-n1461: 2956.06 ps
INP-n1462: 2140.18 ps
NAND-n1463: 2956.06 ps
INP-n1464: 2086.21 ps
NAND-n1465: 2956.06 ps
INP-n1466: 2065.55 ps
NAND-n1467: 2956.06 ps
INP-n1468: 2062.88 ps
NAND-n1469: 2956.06 ps
INP-n1470: 2011.71 ps
NAND-n1471: 2956.06 ps
INP-n1472: 2092.43 ps
NAND-n1473: 2956.06 ps
INP-n1474: 2189.17 ps
NAND-n1475: 2956.06 ps
INP-n1476: 2173.91 ps
NAND-n1477: 2956.06 ps
INP-n1478: 2140.18 ps
NAND-n1479: 2956.06 ps
INP-n1480: 2086.21 ps
NAND-n1481: 2956.06 ps
INP-n1482: 2065.55 ps
NAND-n1483: 2956.06 ps
INP-n1484: 2062.88 ps
NAND-n1485: 2956.06 ps
INP-n1486: 2011.71 ps
NAND-n1487: 2956.06 ps
INP-n1488: 2092.43 ps
NAND-n1489: 2956.06 ps
INP-n1490: 2189.17 ps
NAND-n1491: 2956.06 ps
INP-n1492: 2173.91 ps
NAND-n1493: 2956.06 ps
INP-n1494: 2140.18 ps
NAND-n1495: 2956.06 ps
INP-n1496: 2086.21 ps
NAND-n1497: 2956.06 ps
INP-n1498: 2065.55 ps
NAND-n1499: 2956.06 ps
INP-n1500: 2062.88 ps
NAND-n1501: 2956.06 ps
INP-n1502: 2011.71 ps
NAND-n1503: 2956.06 ps
INP-n1504: 2092.43 ps
NAND-n1505: 2956.06 ps
INP-n1506: 2189.17 ps
NAND-n1507: 2956.06 ps
INP-n1508: 2173.91 ps
NAND-n1509: 2956.06 ps
INP-n1510: 2140.18 ps
NAND-n1511: 2956.06 ps
INP-n1512: 2086.21 ps
NAND-n1513: 2956.06 ps
INP-n1514: 2065.55 ps
NAND-n1515: 2956.06 ps
INP-n1516: 2062.88 ps
NAND-n1517: 2956.06 ps
INP-n1518: 2011.71 ps
NAND-n1519: 2956.06 ps
INP-n1520: 2092.43 ps
NAND-n1521: 2956.06 ps
INP-n1522: 2189.17 ps
NAND-n1523: 2956.06 ps
INP-n1524: 2173.91 ps
NAND-n1525: 2956.06 ps
INP-n1526: 2140.18 ps
NAND-n1527: 2956.06 ps
INP-n1528: 2086.21 ps
NAND-n1529: 2956.06 ps
INP-n1530: 2065.55 ps
NAND-n1531: 2956.06 ps
INP-n1532: 2062.88 ps
NAND-n1533: 2956.06 ps
INP-n1534: 2011.71 ps
NAND-n1535: 2956.06 ps
INP-n1536: 2092.43 ps
NAND-n1537: 2956.06 ps
INP-n1538: 2189.17 ps
NAND-n1539: 2956.06 ps
INP-n1540: 2173.91 ps
NAND-n1541: 2956.06 ps
INP-n1542: 2140.18 ps
NAND-n1543: 2956.06 ps
INP-n1544: 2086.21 ps
NAND-n1545: 2956.06 ps
INP-n1546: 2065.55 ps
NAND-n1547: 2956.06 ps
INP-n1548: 2062.88 ps
NAND-n1549: 2956.06 ps
INP-n1550: 2011.71 ps
NAND-n1551: 2956.06 ps
INP-n1552: 2092.43 ps
NAND-n1553: 2956.06 ps
INP-n1554: 2189.17 ps
NAND-n1555: 2956.06 ps
INP-n1556: 2173.91 ps
NAND-n1557: 2956.06 ps
INP-n1558: 2140.18 ps
NAND-n1559: 2956.06 ps
INP-n1560: 2086.21 ps
NAND-n1561: 2956.06 ps
INP-n1562: 2065.55 ps
NAND-n1563: 2956.06 ps
INP-n1564: 2062.88 ps
NAND-n1565: 2956.06 ps
INP-n1566: 2011.71 ps
NAND-n1567: 2956.06 ps
INP-n1568: 2092.43 ps
NAND-n1569: 2956.06 ps
INP-n1570: 2189.17 ps
NAND-n1571: 2956.06 ps
INP-n1572: 2173.91 ps
NAND-n1573: 2956.06 ps
INP-n1574: 2140.18 ps
NAND-n1575: 2956.06 ps
INP-n1576: 2086.21 ps
NAND-n1577: 2956.06 ps
INP-n1578: 2065.55 ps
NAND-n1579: 2956.06 ps
INP-n1580: 2062.88 ps
NAND-n1581: 2956.06 ps
INP-n1582: 2011.71 ps
NAND-n1583: 2956.06 ps
INP-n1584: 2092.43 ps
NAND-n1585: 2956.06 ps
INP-n1586: 2189.17 ps
NAND-n1587: 2897.60 ps
INP-n1588: 2173.91 ps
NAND-n1589: 2897.60 ps
INP-n1590: 2140.18 ps
NAND-n1591: 2897.60 ps
INP-n1592: 2086.21 ps
NAND-n1593: 2897.60 ps
INP-n1594: 2065.55 ps
NAND-n1595: 2897.60 ps
INP-n1596: 2062.88 ps
NAND-n1597: 2897.60 ps
INP-n1598: 2011.71 ps
NAND-n1599: 2897.60 ps
INP-n1600: 2092.43 ps
NAND-n1601: 2897.60 ps
INP-n1602: 2189.17 ps
NAND-n1603: 2903.85 ps
INP-n1604: 2173.91 ps
NAND-n1605: 2903.85 ps
INP-n1606: 2140.18 ps
NAND-n1607: 2903.85 ps
INP-n1608: 2086.21 ps
NAND-n1609: 2903.85 ps
INP-n1610: 2065.55 ps
NAND-n1611: 2903.85 ps
INP-n1612: 2062.88 ps
NAND-n1613: 2903.85 ps
INP-n1614: 2011.71 ps
NAND-n1615: 2903.85 ps
INP-n1616: 2092.43 ps
NAND-n1617: 2903.85 ps
INP-n1618: 2189.17 ps
NAND-n1619: 2903.85 ps
INP-n1620: 2173.91 ps
NAND-n1621: 2903.85 ps
INP-n1622: 2140.18 ps
NAND-n1623: 2903.85 ps
INP-n1624: 2086.21 ps
NAND-n1625: 2903.85 ps
INP-n1626: 2065.55 ps
NAND-n1627: 2903.85 ps
INP-n1628: 2062.88 ps
NAND-n1629: 2903.85 ps
INP-n1630: 2011.71 ps
NAND-n1631: 2903.85 ps
INP-n1632: 2092.43 ps
NAND-n1633: 2903.85 ps
INP-n1634: 2189.17 ps
NAND-n1635: 2903.85 ps
INP-n1636: 2173.91 ps
NAND-n1637: 2903.85 ps
INP-n1638: 2140.18 ps
NAND-n1639: 2903.85 ps
INP-n1640: 2086.21 ps
NAND-n1641: 2903.85 ps
INP-n1642: 2065.55 ps
NAND-n1643: 2903.85 ps
INP-n1644: 2062.88 ps
NAND-n1645: 2903.85 ps
INP-n1646: 2011.71 ps
NAND-n1647: 2903.85 ps
INP-n1648: 2092.43 ps
NAND-n1649: 2903.85 ps
INP-n1650: 2189.17 ps
NAND-n1651: 2935.57 ps
INP-n1652: 2173.91 ps
NAND-n1653: 2935.57 ps
INP-n1654: 2140.18 ps
NAND-n1655: 2935.57 ps
INP-n1656: 2086.21 ps
NAND-n1657: 2935.57 ps
INP-n1658: 2065.55 ps
NAND-n1659: 2935.57 ps
INP-n1660: 2062.88 ps
NAND-n1661: 2935.57 ps
INP-n1662: 2011.71 ps
NAND-n1663: 2935.57 ps
INP-n1664: 2092.43 ps
NAND-n1665: 2935.57 ps
INP-n1666: 2189.17 ps
NAND-n1667: 2935.57 ps
INP-n1668: 2173.91 ps
NAND-n1669: 2935.57 ps
INP-n1670: 2140.18 ps
NAND-n1671: 2935.57 ps
INP-n1672: 2086.21 ps
NAND-n1673: 2935.57 ps
INP-n1674: 2065.55 ps
NAND-n1675: 2935.57 ps
INP-n1676: 2062.88 ps
NAND-n1677: 2935.57 ps
INP-n1678: 2011.71 ps
NAND-n1679: 2935.57 ps
INP-n1680: 2092.43 ps
NAND-n1681: 2935.57 ps
INP-n1682: 2189.17 ps
NAND-n1683: 2935.57 ps
INP-n1684: 2173.91 ps
NAND-n1685: 2935.57 ps
INP-n1686: 2140.18 ps
NAND-n1687: 2935.57 ps
INP-n1688: 2086.21 ps
NAND-n1689: 2935.57 ps
INP-n1690: 2065.55 ps
NAND-n1691: 2935.57 ps
INP-n1692: 2062.88 ps
NAND-n1693: 2935.57 ps
INP-n1694: 2011.71 ps
NAND-n1695: 2935.57 ps
INP-n1696: 2092.43 ps
NAND-n1697: 2935.57 ps
INP-n1698: 2189.17 ps
NAND-n1699: 2935.57 ps
INP-n1700: 2173.91 ps
NAND-n1701: 2935.57 ps
INP-n1702: 2140.18 ps
NAND-n1703: 2935.57 ps
INP-n1704: 2086.21 ps
NAND-n1705: 2935.57 ps
INP-n1706: 2065.55 ps
NAND-n1707: 2935.57 ps
INP-n1708: 2062.88 ps
NAND-n1709: 2935.57 ps
INP-n1710: 2011.71 ps
NAND-n1711: 2935.57 ps
INP-n1712: 2092.43 ps
NAND-n1713: 2935.57 ps
INP-n1714: 2807.49 ps
NAND-n1715: 2535.63 ps
INP-n1716: 1774.32 ps
NAND-n1717: 2535.63 ps
INP-n1718: 1797.28 ps
NAND-n1719: 2535.63 ps
INP-n1720: 1753.21 ps
NAND-n1721: 2535.63 ps
INP-n1722: 1753.21 ps
NAND-n1723: 2535.63 ps
INP-n1724: 2807.49 ps
AND-n1725: 3244.32 ps
INP-n1726: 2787.42 ps
NAND-n1727: 2982.40 ps
INP-n1728: 2747.73 ps
NAND-n1729: 3153.10 ps
INP-n1730: 2708.51 ps
NAND-n1731: 3194.78 ps
INP-n1732: 2671.40 ps
NAND-n1733: 3247.96 ps
INP-n1734: 2260.96 ps
NAND-n1735: 2589.10 ps
INP-n1736: 2260.96 ps
NAND-n1737: 2589.10 ps
INP-n1738: 2292.49 ps
NAND-n1739: 2606.83 ps
INP-n1740: 2334.51 ps
NAND-n1741: 2565.35 ps
INP-n1742: 2372.16 ps
NAND-n1743: 2606.83 ps
INP-n1744: 2409.32 ps
NAND-n1745: 2559.62 ps
INP-n1746: 2446.47 ps
NAND-n1747: 2606.83 ps
INP-n1748: 2483.62 ps
NAND-n1749: 2578.65 ps
INP-n1750: 2520.77 ps
NAND-n1751: 2501.71 ps
INP-n1752: 2557.92 ps
NAND-n1753: 2460.89 ps
INP-n1754: 2595.07 ps
NAND-n1755: 2441.41 ps
INP-n1756: 2632.22 ps
NAND-n1757: 2393.67 ps
INP-n1758: 2666.71 ps
NAND-n1759: 2402.46 ps
INP-n1760: 2706.52 ps
NAND-n1761: 2316.84 ps
INP-n1762: 2743.67 ps
NAND-n1763: 2310.00 ps
