Circuit delay: 1810.24 ps

Gate slacks:
NAND-n934: 1117.29 ps
INP-n935: 500.25 ps
NAND-n936: 1117.29 ps
INP-n937: 574.46 ps
NAND-n938: 1117.29 ps
INP-n939: 614.17 ps
NAND-n940: 1117.29 ps
INP-n941: 653.86 ps
NAND-n942: 1117.29 ps
INP-n943: 693.55 ps
NAND-n944: 1117.29 ps
INP-n945: 733.24 ps
NAND-n946: 1117.29 ps
INP-n947: 772.94 ps
NAND-n948: 1117.29 ps
INP-n949: 812.63 ps
NAND-n950: 1117.29 ps
INP-n951: 852.32 ps
NAND-n952: 1117.29 ps
INP-n953: 892.02 ps
NAND-n954: 1117.29 ps
INP-n955: 931.71 ps
NAND-n956: 1117.29 ps
INP-n957: 971.40 ps
NAND-n958: 1117.29 ps
INP-n959: 1011.09 ps
NAND-n960: 1117.29 ps
INP-n961: 1050.79 ps
NAND-n962: 1114.19 ps
INP-n963: 1083.09 ps
NAND-n964: 903.22 ps
INP-n965: 1074.38 ps
NAND-n966: 1117.29 ps
INP-n967: 1047.26 ps
NAND-n968: 1117.29 ps
INP-n969: 902.86 ps
AND-n970: 263.24 ps
INP-n971: 687.60 ps
NAND-n972: 727.54 ps
INP-n973: 1096.26 ps
NAND-n974: 424.03 ps
INP-n975: 422.93 ps
NAND-n976: 727.54 ps
INP-n977: 799.05 ps
NAND-n978: 658.92 ps
INP-n979: 942.33 ps
NAND-n980: 727.54 ps
INP-n981: 508.66 ps
NAND-n982: 727.54 ps
INP-n983: 947.66 ps
NAND-n984: 573.85 ps
INP-n985: 613.30 ps
NAND-n986: 671.05 ps
INP-n987: 873.35 ps
NAND-n988: 567.86 ps
INP-n989: 696.06 ps
NAND-n990: 759.91 ps
INP-n991: 465.80 ps
NAND-n992: 727.54 ps
INP-n993: 410.64 ps
NAND-n994: 727.54 ps
INP-n995: 1021.96 ps
NAND-n996: 483.48 ps
INP-n997: 761.90 ps
NAND-n998: 665.22 ps
INP-n999: 410.64 ps
NAND-n1000: 727.54 ps
INP-n1001: 724.75 ps
NAND-n1002: 692.46 ps
INP-n1003: 1059.11 ps
NAND-n1004: 437.45 ps
INP-n1005: 576.15 ps
NAND-n1006: 698.29 ps
INP-n1007: 910.51 ps
NAND-n1008: 540.62 ps
INP-n1009: 970.83 ps
NAND-n1010: 727.54 ps
INP-n1011: 465.80 ps
NAND-n1012: 727.54 ps
INP-n1013: 1108.77 ps
NAND-n1014: 460.79 ps
INP-n1015: 836.20 ps
NAND-n1016: 613.56 ps
INP-n1017: 410.64 ps
NAND-n1018: 727.54 ps
INP-n1019: 508.66 ps
NAND-n1020: 727.54 ps
INP-n1021: 984.81 ps
NAND-n1022: 534.16 ps
INP-n1023: 650.45 ps
NAND-n1024: 727.54 ps
INP-n1025: 1108.77 ps
NAND-n1026: 443.47 ps
INP-n1027: 422.93 ps
NAND-n1028: 727.54 ps
INP-n1029: -55.32 ps
NOT-n1030: 1887.33 ps
INP-n1031: 263.24 ps
NAND-n1032: 1310.89 ps
INP-n1033: 1909.87 ps
NOT-n1034: 1090.01 ps
INP-n1035: 198.89 ps
NAND-n1036: 1581.97 ps
INP-n1037: 198.89 ps
NAND-n1038: 1581.97 ps
INP-n1039: 198.89 ps
NAND-n1040: 1581.97 ps
INP-n1041: 198.89 ps
NAND-n1042: 1581.97 ps
INP-n1043: 198.89 ps
NAND-n1044: 1581.97 ps
INP-n1045: 198.89 ps
NAND-n1046: 1581.97 ps
INP-n1047: 198.89 ps
NAND-n1048: 1581.97 ps
INP-n1049: 198.89 ps
NAND-n1050: 1581.97 ps
INP-n1051: 198.89 ps
NAND-n1052: 1581.97 ps
INP-n1053: 198.89 ps
NAND-n1054: 1581.97 ps
INP-n1055: 198.89 ps
NAND-n1056: 1581.97 ps
INP-n1057: 198.89 ps
NAND-n1058: 1581.97 ps
INP-n1059: 198.89 ps
NAND-n1060: 1581.97 ps
INP-n1061: 198.89 ps
NAND-n1062: 1581.97 ps
INP-n1063: 198.89 ps
NAND-n1064: 1581.97 ps
INP-n1065: 198.89 ps
NAND-n1066: 1546.20 ps
INP-n1067: 198.89 ps
NAND-n1068: 1506.51 ps
INP-n1069: 268.50 ps
NAND-n1070: 1466.81 ps
INP-n1071: 268.50 ps
NAND-n1072: 1427.12 ps
INP-n1073: 268.50 ps
NAND-n1074: 1387.43 ps
INP-n1075: 268.50 ps
NAND-n1076: 1347.73 ps
INP-n1077: 310.55 ps
NAND-n1078: 1308.04 ps
INP-n1079: 310.55 ps
NAND-n1080: 1268.35 ps
INP-n1081: 310.55 ps
NAND-n1082: 1228.66 ps
INP-n1083: 322.83 ps
NAND-n1084: 1188.96 ps
INP-n1085: 360.47 ps
NAND-n1086: 1149.27 ps
INP-n1087: 360.47 ps
NAND-n1088: 1109.58 ps
INP-n1089: 360.47 ps
NAND-n1090: 1069.89 ps
INP-n1091: 360.47 ps
NAND-n1092: 1030.19 ps
INP-n1093: 438.14 ps
NAND-n1094: 990.50 ps
INP-n1095: 472.53 ps
NAND-n1096: 945.19 ps
INP-n1097: 331.26 ps
NAND-n1098: 955.10 ps
INP-n1099: 791.04 ps
NAND-n1100: 1063.35 ps
INP-n1101: 1226.15 ps
NAND-n1102: 1063.35 ps
INP-n1103: 1127.74 ps
AND-n1104: 1089.87 ps
INP-n1105: 1127.74 ps
AND-n1106: 1089.87 ps
INP-n1107: 1127.74 ps
AND-n1108: 1089.87 ps
INP-n1109: 1127.74 ps
AND-n1110: 1089.87 ps
INP-n1111: 1127.74 ps
AND-n1112: 1089.87 ps
INP-n1113: 1166.95 ps
AND-n1114: 1089.87 ps
INP-n1115: 1166.95 ps
AND-n1116: 1089.87 ps
INP-n1117: 1166.95 ps
AND-n1118: 1089.87 ps
INP-n1119: 1127.74 ps
AND-n1120: 1089.87 ps
INP-n1121: 1127.74 ps
AND-n1122: 1089.87 ps
INP-n1123: 1127.74 ps
AND-n1124: 1089.87 ps
INP-n1125: 1127.74 ps
AND-n1126: 1089.87 ps
INP-n1127: 1127.74 ps
AND-n1128: 1089.87 ps
INP-n1129: 1127.74 ps
AND-n1130: 1089.87 ps
INP-n1131: 1127.74 ps
AND-n1132: 1089.87 ps
INP-n1133: 1127.74 ps
AND-n1134: 1089.87 ps
INP-n1135: 1127.74 ps
AND-n1136: 1089.87 ps
INP-n1137: 1127.74 ps
AND-n1138: 1089.87 ps
INP-n1139: 1127.74 ps
AND-n1140: 1089.87 ps
INP-n1141: 1127.74 ps
AND-n1142: 1089.87 ps
INP-n1143: 1166.95 ps
AND-n1144: 1089.87 ps
INP-n1145: 1166.95 ps
AND-n1146: 1089.87 ps
INP-n1147: 1166.95 ps
AND-n1148: 1089.87 ps
INP-n1149: 1127.74 ps
AND-n1150: 1089.87 ps
INP-n1151: 1127.74 ps
AND-n1152: 1089.87 ps
INP-n1153: 1127.74 ps
AND-n1154: 1089.87 ps
INP-n1155: 1127.74 ps
AND-n1156: 1089.87 ps
INP-n1157: 1127.74 ps
AND-n1158: 1089.87 ps
INP-n1159: 1127.74 ps
AND-n1160: 1089.87 ps
INP-n1161: 1127.74 ps
AND-n1162: 1089.87 ps
INP-n1163: 766.61 ps
NAND-n1164: 588.24 ps
INP-n1165: 1076.46 ps
NAND-n1166: 588.24 ps
INP-n1167: 1047.87 ps
NAND-n1168: 588.24 ps
INP-n1169: 1052.97 ps
NAND-n1170: 588.24 ps
INP-n1171: 1051.10 ps
NAND-n1172: 588.24 ps
INP-n1173: 1039.50 ps
NAND-n1174: 588.24 ps
INP-n1175: 1058.22 ps
NAND-n1176: 588.24 ps
INP-n1177: 1067.44 ps
NAND-n1178: 588.24 ps
INP-n1179: 1070.87 ps
NAND-n1180: 588.24 ps
INP-n1181: 1149.33 ps
NAND-n1182: 588.24 ps
INP-n1183: 1113.21 ps
NAND-n1184: 588.24 ps
INP-n1185: 1116.64 ps
NAND-n1186: 588.24 ps
INP-n1187: 1227.52 ps
NAND-n1188: 588.24 ps
INP-n1189: 1233.60 ps
NAND-n1190: 579.53 ps
INP-n1191: 1274.09 ps
NAND-n1192: 588.24 ps
INP-n1193: 1237.97 ps
NAND-n1194: 565.26 ps
INP-n1195: 1241.40 ps
NAND-n1196: 521.54 ps
INP-n1197: 1352.28 ps
NAND-n1198: 494.31 ps
INP-n1199: 1387.16 ps
NAND-n1200: 482.34 ps
INP-n1201: 1351.36 ps
NAND-n1202: 430.83 ps
INP-n1203: 1373.07 ps
NAND-n1204: 403.60 ps
INP-n1205: 1440.12 ps
NAND-n1206: 401.13 ps
INP-n1207: 1447.84 ps
NAND-n1208: 355.44 ps
INP-n1209: 1451.50 ps
NAND-n1210: 341.72 ps
INP-n1211: 1533.70 ps
NAND-n1212: 352.26 ps
INP-n1213: 1515.96 ps
NAND-n1214: 306.47 ps
INP-n1215: 1542.27 ps
NAND-n1216: 270.22 ps
INP-n1217: 1558.84 ps
NAND-n1218: 256.50 ps
INP-n1219: 1567.99 ps
NAND-n1220: 230.95 ps
INP-n1221: 1298.34 ps
NAND-n1222: 242.12 ps
INP-n1223: 934.65 ps
NAND-n1224: 588.24 ps
INP-n1225: 916.77 ps
NAND-n1226: 588.24 ps
INP-n1227: 766.61 ps
NAND-n1228: 751.45 ps
INP-n1229: 1076.46 ps
NAND-n1230: 751.45 ps
INP-n1231: 1047.87 ps
NAND-n1232: 751.45 ps
INP-n1233: 1052.97 ps
NAND-n1234: 751.45 ps
INP-n1235: 1051.10 ps
NAND-n1236: 739.67 ps
INP-n1237: 1039.50 ps
NAND-n1238: 712.44 ps
INP-n1239: 1058.22 ps
NAND-n1240: 721.63 ps
INP-n1241: 1067.44 ps
NAND-n1242: 709.78 ps
INP-n1243: 1070.87 ps
NAND-n1244: 697.80 ps
INP-n1245: 1149.33 ps
NAND-n1246: 652.11 ps
INP-n1247: 1113.21 ps
NAND-n1248: 624.88 ps
INP-n1249: 1116.64 ps
NAND-n1250: 652.45 ps
INP-n1251: 1227.52 ps
NAND-n1252: 606.75 ps
INP-n1253: 1233.60 ps
NAND-n1254: 579.53 ps
INP-n1255: 1274.09 ps
NAND-n1256: 610.95 ps
INP-n1257: 1237.97 ps
NAND-n1258: 565.26 ps
INP-n1259: 1241.40 ps
NAND-n1260: 521.54 ps
INP-n1261: 1352.28 ps
NAND-n1262: 494.31 ps
INP-n1263: 1387.16 ps
NAND-n1264: 482.34 ps
INP-n1265: 1351.36 ps
NAND-n1266: 430.83 ps
INP-n1267: 1373.07 ps
NAND-n1268: 403.60 ps
INP-n1269: 1440.12 ps
NAND-n1270: 401.13 ps
INP-n1271: 1447.84 ps
NAND-n1272: 355.44 ps
INP-n1273: 1451.50 ps
NAND-n1274: 341.72 ps
INP-n1275: 1533.70 ps
NAND-n1276: 352.26 ps
INP-n1277: 1515.96 ps
NAND-n1278: 306.47 ps
INP-n1279: 1542.27 ps
NAND-n1280: 270.22 ps
INP-n1281: 1558.84 ps
NAND-n1282: 256.50 ps
INP-n1283: 1567.99 ps
NAND-n1284: 230.95 ps
INP-n1285: 1298.34 ps
NAND-n1286: 242.12 ps
INP-n1287: 934.65 ps
NAND-n1288: 751.45 ps
INP-n1289: 916.77 ps
NAND-n1290: 751.45 ps
INP-n1291: 766.61 ps
NAND-n1292: 538.44 ps
INP-n1293: 1076.46 ps
NAND-n1294: 538.44 ps
INP-n1295: 1047.87 ps
NAND-n1296: 538.44 ps
INP-n1297: 1052.97 ps
NAND-n1298: 538.44 ps
INP-n1299: 1051.10 ps
NAND-n1300: 538.44 ps
INP-n1301: 1039.50 ps
NAND-n1302: 538.44 ps
INP-n1303: 1058.22 ps
NAND-n1304: 538.44 ps
INP-n1305: 1067.44 ps
NAND-n1306: 538.44 ps
INP-n1307: 1070.87 ps
NAND-n1308: 538.44 ps
INP-n1309: 1149.33 ps
NAND-n1310: 538.44 ps
INP-n1311: 1113.21 ps
NAND-n1312: 538.44 ps
INP-n1313: 1116.64 ps
NAND-n1314: 538.44 ps
INP-n1315: 1227.52 ps
NAND-n1316: 538.44 ps
INP-n1317: 1233.60 ps
NAND-n1318: 538.44 ps
INP-n1319: 1274.09 ps
NAND-n1320: 538.44 ps
INP-n1321: 1237.97 ps
NAND-n1322: 538.44 ps
INP-n1323: 1241.40 ps
NAND-n1324: 499.20 ps
INP-n1325: 1352.28 ps
NAND-n1326: 471.97 ps
INP-n1327: 1387.16 ps
NAND-n1328: 460.00 ps
INP-n1329: 1351.36 ps
NAND-n1330: 408.49 ps
INP-n1331: 1373.07 ps
NAND-n1332: 381.26 ps
INP-n1333: 1440.12 ps
NAND-n1334: 378.79 ps
INP-n1335: 1447.84 ps
NAND-n1336: 333.10 ps
INP-n1337: 1451.50 ps
NAND-n1338: 319.38 ps
INP-n1339: 1533.70 ps
NAND-n1340: 329.92 ps
INP-n1341: 1515.96 ps
NAND-n1342: 284.13 ps
INP-n1343: 1542.27 ps
NAND-n1344: 247.88 ps
INP-n1345: 1558.84 ps
NAND-n1346: 234.16 ps
INP-n1347: 1567.99 ps
NAND-n1348: 208.61 ps
INP-n1349: 1298.34 ps
NAND-n1350: 219.78 ps
INP-n1351: 934.65 ps
NAND-n1352: 551.42 ps
INP-n1353: 916.77 ps
NAND-n1354: 551.42 ps
INP-n1355: 270.76 ps
NAND-n1356: 715.01 ps
INP-n1357: 1798.87 ps
NAND-n1358: 715.01 ps
INP-n1359: 1686.74 ps
NAND-n1360: 715.01 ps
INP-n1361: 1647.05 ps
NAND-n1362: 715.01 ps
INP-n1363: 1636.72 ps
NAND-n1364: 715.01 ps
INP-n1365: 1554.48 ps
NAND-n1366: 715.01 ps
INP-n1367: 1472.24 ps
NAND-n1368: 715.01 ps
INP-n1369: 1360.66 ps
NAND-n1370: 715.01 ps
INP-n1371: 1320.97 ps
NAND-n1372: 715.01 ps
INP-n1373: 1310.64 ps
NAND-n1374: 715.01 ps
INP-n1375: 1199.06 ps
NAND-n1376: 715.01 ps
INP-n1377: 1188.73 ps
NAND-n1378: 715.01 ps
INP-n1379: 1077.15 ps
NAND-n1380: 715.01 ps
INP-n1381: 1037.46 ps
NAND-n1382: 753.00 ps
INP-n1383: 1027.13 ps
NAND-n1384: 726.33 ps
INP-n1385: 915.55 ps
NAND-n1386: 753.00 ps
INP-n1387: 905.21 ps
NAND-n1388: 753.00 ps
INP-n1389: 794.30 ps
NAND-n1390: 715.01 ps
INP-n1391: 752.58 ps
NAND-n1392: 715.01 ps
INP-n1393: 742.55 ps
NAND-n1394: 715.01 ps
INP-n1395: 1943.80 ps
NAND-n1396: 903.34 ps
INP-n1397: 1943.80 ps
NAND-n1398: 903.34 ps
INP-n1399: 1943.80 ps
NAND-n1400: 903.34 ps
INP-n1401: 1943.80 ps
NAND-n1402: 903.34 ps
INP-n1403: 1943.80 ps
NAND-n1404: 903.34 ps
INP-n1405: 1943.80 ps
NAND-n1406: 903.34 ps
INP-n1407: 1943.80 ps
NAND-n1408: 903.34 ps
INP-n1409: 1943.80 ps
NAND-n1410: 903.34 ps
INP-n1411: 1943.80 ps
NAND-n1412: 903.34 ps
INP-n1413: 1943.80 ps
NAND-n1414: 903.34 ps
INP-n1415: 1943.80 ps
NAND-n1416: 903.34 ps
INP-n1417: 1943.80 ps
NAND-n1418: 903.34 ps
INP-n1419: 1943.80 ps
NAND-n1420: 903.34 ps
INP-n1421: 1943.80 ps
NAND-n1422: 903.34 ps
INP-n1423: 1943.80 ps
NAND-n1424: 903.34 ps
INP-n1425: 1943.80 ps
NAND-n1426: 903.34 ps
INP-n1427: 1943.80 ps
NAND-n1428: 903.34 ps
INP-n1429: 1943.80 ps
NAND-n1430: 903.34 ps
INP-n1431: 1943.80 ps
NAND-n1432: 903.34 ps
INP-n1433: 1943.80 ps
NAND-n1434: 903.34 ps
INP-n1435: 1943.80 ps
NAND-n1436: 903.34 ps
INP-n1437: 1943.80 ps
NAND-n1438: 903.34 ps
INP-n1439: 1943.80 ps
NAND-n1440: 903.34 ps
INP-n1441: 1943.80 ps
NAND-n1442: 903.34 ps
INP-n1443: 1943.80 ps
NAND-n1444: 903.34 ps
INP-n1445: 1943.80 ps
NAND-n1446: 903.34 ps
INP-n1447: 1943.80 ps
NAND-n1448: 903.34 ps
INP-n1449: 1943.80 ps
NAND-n1450: 903.34 ps
INP-n1451: 1943.80 ps
NAND-n1452: 903.34 ps
INP-n1453: 1943.80 ps
NAND-n1454: 903.34 ps
INP-n1455: 1943.80 ps
NAND-n1456: 903.34 ps
INP-n1457: 1943.80 ps
NAND-n1458: 903.34 ps
INP-n1459: 543.57 ps
AND-n1460: 358.77 ps
INP-n1461: 559.15 ps
NAND-n1462: 505.60 ps
INP-n1463: 817.32 ps
NAND-n1464: 205.13 ps
INP-n1465: 370.39 ps
NAND-n1466: 595.70 ps
INP-n1467: 645.21 ps
NAND-n1468: 420.54 ps
INP-n1469: 1047.87 ps
NAND-n1470: 730.66 ps
INP-n1471: 473.09 ps
NAND-n1472: 505.60 ps
INP-n1473: 731.27 ps
NAND-n1474: 335.48 ps
INP-n1475: 516.12 ps
NAND-n1476: 432.67 ps
INP-n1477: 688.24 ps
NAND-n1478: 329.48 ps
INP-n1479: 766.61 ps
NAND-n1480: 762.84 ps
INP-n1481: 430.01 ps
NAND-n1482: 596.07 ps
INP-n1483: 370.39 ps
NAND-n1484: 691.46 ps
INP-n1485: 774.30 ps
NAND-n1486: 245.10 ps
INP-n1487: 602.18 ps
NAND-n1488: 426.85 ps
INP-n1489: 370.39 ps
NAND-n1490: 641.50 ps
INP-n1491: 602.18 ps
NAND-n1492: 454.08 ps
INP-n1493: 774.30 ps
NAND-n1494: 198.89 ps
INP-n1495: 516.12 ps
NAND-n1496: 459.91 ps
INP-n1497: 688.24 ps
NAND-n1498: 302.24 ps
INP-n1499: 1076.46 ps
NAND-n1500: 756.71 ps
INP-n1501: 430.01 ps
NAND-n1502: 607.61 ps
INP-n1503: 870.30 ps
NAND-n1504: 222.41 ps
INP-n1505: 645.21 ps
NAND-n1506: 375.18 ps
INP-n1507: 370.39 ps
NAND-n1508: 703.44 ps
INP-n1509: 473.09 ps
NAND-n1510: 545.40 ps
INP-n1511: 731.27 ps
NAND-n1512: 295.78 ps
INP-n1513: 559.15 ps
NAND-n1514: 511.51 ps
INP-n1515: 817.32 ps
NAND-n1516: 205.09 ps
INP-n1517: 370.39 ps
NAND-n1518: 568.46 ps
INP-n1519: 1298.30 ps
NOT-n1520: 1833.17 ps
INP-n1521: 1958.72 ps
NAND-n1522: 1272.80 ps
INP-n1523: 1958.72 ps
NOT-n1524: 715.01 ps
NAND-n1525: 924.69 ps
NAND-n1526: 220.41 ps
NOT-n1527: 924.69 ps
NAND-n1528: 932.36 ps
NAND-n1529: 208.61 ps
NOT-n1530: 932.36 ps
NAND-n1531: 992.06 ps
NAND-n1532: 468.62 ps
NOT-n1533: 1084.72 ps
AND-n1534: 1909.87 ps
AND-n1535: 1903.96 ps
NAND-n1536: 877.15 ps
NAND-n1537: 1067.10 ps
NAND-n1538: 877.15 ps
NAND-n1539: 860.56 ps
NAND-n1540: 1028.38 ps
NAND-n1541: 860.56 ps
NAND-n1542: 818.34 ps
NAND-n1543: 986.15 ps
NAND-n1544: 818.34 ps
NAND-n1545: 801.91 ps
NAND-n1546: 969.73 ps
NAND-n1547: 801.91 ps
NAND-n1548: 824.42 ps
NAND-n1549: 958.23 ps
NAND-n1550: 824.42 ps
NAND-n1551: 851.82 ps
NAND-n1552: 963.41 ps
NAND-n1553: 851.82 ps
NAND-n1554: 909.29 ps
NAND-n1555: 1003.21 ps
NAND-n1556: 909.29 ps
NAND-n1557: 574.84 ps
NAND-n1558: 1475.16 ps
NAND-n1559: 574.84 ps
NAND-n1560: 588.84 ps
NAND-n1561: 1499.07 ps
NAND-n1562: 588.84 ps
NAND-n1563: 882.45 ps
NAND-n1564: 960.26 ps
NAND-n1565: 882.45 ps
NAND-n1566: 532.23 ps
NAND-n1567: 1397.16 ps
NAND-n1568: 532.23 ps
NAND-n1569: 723.21 ps
NAND-n1570: 1548.45 ps
NAND-n1571: 723.21 ps
NAND-n1572: 699.52 ps
NAND-n1573: 1485.07 ps
NAND-n1574: 699.52 ps
NAND-n1575: 724.35 ps
NAND-n1576: 1470.20 ps
NAND-n1577: 724.35 ps
NAND-n1578: 736.06 ps
NAND-n1579: 1442.21 ps
NAND-n1580: 736.06 ps
NAND-n1581: 611.53 ps
NAND-n1582: 1277.99 ps
NAND-n1583: 611.53 ps
NAND-n1584: 780.35 ps
NAND-n1585: 1407.12 ps
NAND-n1586: 780.35 ps
NAND-n1587: 806.52 ps
NAND-n1588: 1393.60 ps
NAND-n1589: 806.52 ps
NAND-n1590: 819.03 ps
NAND-n1591: 1366.42 ps
NAND-n1592: 819.03 ps
NAND-n1593: 791.67 ps
NAND-n1594: 1299.37 ps
NAND-n1595: 791.67 ps
NAND-n1596: 799.18 ps
NAND-n1597: 835.35 ps
NAND-n1598: 799.18 ps
NAND-n1599: 812.75 ps
NAND-n1600: 1280.75 ps
NAND-n1601: 812.75 ps
NAND-n1602: 721.33 ps
NAND-n1603: 1149.64 ps
NAND-n1604: 721.33 ps
NAND-n1605: 907.83 ps
NAND-n1606: 1296.45 ps
NAND-n1607: 907.83 ps
NAND-n1608: 849.41 ps
NAND-n1609: 1198.34 ps
NAND-n1610: 849.41 ps
NAND-n1611: 875.78 ps
NAND-n1612: 1185.01 ps
NAND-n1613: 875.78 ps
NAND-n1614: 922.32 ps
NAND-n1615: 1191.85 ps
NAND-n1616: 922.32 ps
NAND-n1617: 931.65 ps
NAND-n1618: 1161.50 ps
NAND-n1619: 931.65 ps
NAND-n1620: 937.54 ps
NAND-n1621: 1161.50 ps
NAND-n1622: 937.54 ps
NAND-n1623: 849.63 ps
NAND-n1624: 1073.58 ps
NAND-n1625: 849.63 ps
NAND-n1626: 836.30 ps
NAND-n1627: 1060.26 ps
NAND-n1628: 836.30 ps
NAND-n1629: 805.72 ps
NAND-n1630: 813.50 ps
NAND-n1631: 805.72 ps
NAND-n1632: 709.83 ps
NAND-n1633: 709.83 ps
NAND-n1634: 1008.07 ps
NAND-n1635: 696.54 ps
NAND-n1636: 696.54 ps
NAND-n1637: 994.78 ps
NAND-n1638: 686.98 ps
NAND-n1639: 686.98 ps
NAND-n1640: 951.20 ps
NAND-n1641: 681.08 ps
NAND-n1642: 681.08 ps
NAND-n1643: 923.05 ps
NAND-n1644: 669.59 ps
NAND-n1645: 669.59 ps
NAND-n1646: 911.56 ps
NAND-n1647: 714.09 ps
NAND-n1648: 714.09 ps
NAND-n1649: 916.72 ps
NAND-n1650: 694.05 ps
NAND-n1651: 694.05 ps
NAND-n1652: 903.45 ps
NAND-n1653: 263.24 ps
NAND-n1654: 263.24 ps
NAND-n1655: 1193.97 ps
NAND-n1656: 404.37 ps
NAND-n1657: 404.37 ps
NAND-n1658: 1331.37 ps
NAND-n1659: 693.79 ps
NAND-n1660: 693.79 ps
NAND-n1661: 860.49 ps
NAND-n1662: 330.56 ps
NAND-n1663: 330.56 ps
NAND-n1664: 1212.26 ps
NAND-n1665: 523.98 ps
NAND-n1666: 523.98 ps
NAND-n1667: 1365.99 ps
NAND-n1668: 496.08 ps
NAND-n1669: 496.08 ps
NAND-n1670: 1298.39 ps
NAND-n1671: 516.22 ps
NAND-n1672: 516.22 ps
NAND-n1673: 1278.84 ps
NAND-n1674: 515.00 ps
NAND-n1675: 515.00 ps
NAND-n1676: 1237.92 ps
NAND-n1677: 343.32 ps
NAND-n1678: 343.32 ps
NAND-n1679: 1026.56 ps
NAND-n1680: 571.76 ps
NAND-n1681: 571.76 ps
NAND-n1682: 1215.30 ps
NAND-n1683: 614.63 ps
NAND-n1684: 614.63 ps
NAND-n1685: 1218.48 ps
NAND-n1686: 663.86 ps
NAND-n1687: 663.86 ps
NAND-n1688: 1228.01 ps
NAND-n1689: 707.17 ps
NAND-n1690: 707.17 ps
NAND-n1691: 1231.63 ps
NAND-n1692: 555.95 ps
NAND-n1693: 555.95 ps
NAND-n1694: 729.79 ps
NAND-n1695: 790.61 ps
NAND-n1696: 790.61 ps
NAND-n1697: 1275.38 ps
NAND-n1698: 665.99 ps
NAND-n1699: 665.99 ps
NAND-n1700: 1111.07 ps
NAND-n1701: 833.56 ps
NAND-n1702: 833.56 ps
NAND-n1703: 1238.95 ps
NAND-n1704: 773.26 ps
NAND-n1705: 773.26 ps
NAND-n1706: 1138.95 ps
NAND-n1707: 766.01 ps
NAND-n1708: 766.01 ps
NAND-n1709: 1125.83 ps
NAND-n1710: 772.84 ps
NAND-n1711: 772.84 ps
NAND-n1712: 1132.67 ps
NAND-n1713: 792.37 ps
NAND-n1714: 792.37 ps
NAND-n1715: 1152.20 ps
NAND-n1716: 752.68 ps
NAND-n1717: 752.68 ps
NAND-n1718: 1112.51 ps
NAND-n1719: 688.71 ps
NAND-n1720: 688.71 ps
NAND-n1721: 1014.39 ps
NAND-n1722: 704.66 ps
NAND-n1723: 704.66 ps
NAND-n1724: 1002.90 ps
NAND-n1725: 572.69 ps
NAND-n1726: 572.69 ps
NAND-n1727: 691.16 ps
NAND-n1728: 717.42 ps
NAND-n1729: 1009.30 ps
NAND-n1730: 717.42 ps
NAND-n1731: 704.30 ps
NAND-n1732: 996.17 ps
NAND-n1733: 704.30 ps
NAND-n1734: 695.36 ps
NAND-n1735: 953.21 ps
NAND-n1736: 695.36 ps
NAND-n1737: 689.60 ps
NAND-n1738: 925.20 ps
NAND-n1739: 689.60 ps
NAND-n1740: 676.22 ps
NAND-n1741: 911.82 ps
NAND-n1742: 676.22 ps
NAND-n1743: 722.34 ps
NAND-n1744: 918.61 ps
NAND-n1745: 722.34 ps
NAND-n1746: 628.52 ps
NAND-n1747: 831.55 ps
NAND-n1748: 628.52 ps
NAND-n1749: 566.71 ps
NAND-n1750: 1491.07 ps
NAND-n1751: 566.71 ps
NAND-n1752: 615.42 ps
NAND-n1753: 1536.05 ps
NAND-n1754: 615.42 ps
NAND-n1755: 664.09 ps
NAND-n1756: 824.42 ps
NAND-n1757: 664.09 ps
NAND-n1758: 525.91 ps
NAND-n1759: 1401.24 ps
NAND-n1760: 525.91 ps
NAND-n1761: 729.51 ps
NAND-n1762: 1565.15 ps
NAND-n1763: 729.51 ps
NAND-n1764: 705.65 ps
NAND-n1765: 1501.60 ps
NAND-n1766: 705.65 ps
NAND-n1767: 730.06 ps
NAND-n1768: 1486.31 ps
NAND-n1769: 730.06 ps
NAND-n1770: 742.04 ps
NAND-n1771: 1458.60 ps
NAND-n1772: 742.04 ps
NAND-n1773: 612.25 ps
NAND-n1774: 1289.12 ps
NAND-n1775: 612.25 ps
NAND-n1776: 740.48 ps
NAND-n1777: 1377.66 ps
NAND-n1778: 740.48 ps
NAND-n1779: 769.11 ps
NAND-n1780: 1366.59 ps
NAND-n1781: 769.11 ps
NAND-n1782: 799.61 ps
NAND-n1783: 1357.40 ps
NAND-n1784: 799.61 ps
NAND-n1785: 795.32 ps
NAND-n1786: 1313.41 ps
NAND-n1787: 795.32 ps
NAND-n1788: 505.56 ps
NAND-n1789: 673.04 ps
NAND-n1790: 505.56 ps
NAND-n1791: 818.61 ps
NAND-n1792: 1297.01 ps
NAND-n1793: 818.61 ps
NAND-n1794: 705.79 ps
NAND-n1795: 1144.50 ps
NAND-n1796: 705.79 ps
NAND-n1797: 846.07 ps
NAND-n1798: 1245.09 ps
NAND-n1799: 846.07 ps
NAND-n1800: 784.94 ps
NAND-n1801: 1144.27 ps
NAND-n1802: 784.94 ps
NAND-n1803: 779.33 ps
NAND-n1804: 1132.79 ps
NAND-n1805: 779.33 ps
NAND-n1806: 787.06 ps
NAND-n1807: 1140.52 ps
NAND-n1808: 787.06 ps
NAND-n1809: 797.07 ps
NAND-n1810: 1150.53 ps
